FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0116.1.Zfp423	3.2655e-01	1.0000e+00	2	3	5577	18600	40.0%	23.07%	FAIM3,DHRS9
MA0092.1.Hand1::Tcfe2a	3.2681e-01	1.0000e+00	2	3	5580	18597	40.0%	23.08%	EGR2,FAIM3
MA0040.1.Foxq1	3.5964e-01	1.0000e+00	2	3	5957	18220	40.0%	24.64%	PIP,KAT2A,HSPB9
MA0067.1.Pax2	3.7196e-01	1.0000e+00	1	4	2147	22030	20.0%	8.88%	EGR2
MA0528.1.ZNF263	3.7246e-01	1.0000e+00	5	0	19843	4334	100.0%	82.07%	FAIM3,DHRS9,EGR2,KAT2A,HSPB9,PIP
MA0486.1.HSF1	3.9016e-01	1.0000e+00	2	3	6307	17870	40.0%	26.09%	PIP,KAT2A,HSPB9
MA0076.2.ELK4	3.9400e-01	1.0000e+00	2	3	6351	17826	40.0%	26.27%	FAIM3,DHRS9
MA0520.1.Stat6	3.9731e-01	1.0000e+00	2	3	6389	17788	40.0%	26.43%	PIP,DHRS9
MA0494.1.Nr1h3::Rxra	4.0444e-01	1.0000e+00	2	3	6471	17706	40.0%	26.77%	EGR2,FAIM3
MA0597.1.THAP1	4.0644e-01	1.0000e+00	2	3	6494	17683	40.0%	26.86%	FAIM3,DHRS9
MA0051.1.IRF2	4.0931e-01	1.0000e+00	2	3	6527	17650	40.0%	27.0%	PIP,FAIM3
MA0033.1.FOXL1	4.1061e-01	1.0000e+00	2	3	6542	17635	40.0%	27.06%	FAIM3,KAT2A,HSPB9
MA0063.1.Nkx2-5	4.2402e-01	1.0000e+00	1	4	2525	21652	20.0%	10.44%	DHRS9
MA0137.3.STAT1	4.2734e-01	1.0000e+00	2	3	6735	17442	40.0%	27.86%	EGR2,PIP
MA0002.2.RUNX1	4.3831e-01	1.0000e+00	2	3	6862	17315	40.0%	28.38%	FAIM3,KAT2A,HSPB9
MA0098.2.Ets1	4.4507e-01	1.0000e+00	3	2	11378	12799	60.0%	47.06%	EGR2,PIP,DHRS9
MA0050.2.IRF1	4.4592e-01	1.0000e+00	4	1	15933	8244	80.0%	65.9%	EGR2,FAIM3,PIP,DHRS9
MA0135.1.Lhx3	4.4804e-01	1.0000e+00	2	3	6975	17202	40.0%	28.85%	DHRS9,KAT2A,HSPB9
MA0069.1.Pax6	4.4885e-01	1.0000e+00	1	4	2715	21462	20.0%	11.23%	DHRS9
MA0105.3.NFKB1	4.5696e-01	1.0000e+00	2	3	7079	17098	40.0%	29.28%	EGR2,PIP
MA0018.2.CREB1	4.6371e-01	1.0000e+00	1	4	2832	21345	20.0%	11.71%	EGR2
MA0519.1.Stat5a::Stat5b	4.6449e-01	1.0000e+00	2	3	7167	17010	40.0%	29.64%	PIP,DHRS9
MA0518.1.Stat4	4.9055e-01	1.0000e+00	2	3	7474	16703	40.0%	30.91%	PIP,FAIM3
MA0509.1.Rfx1	4.9438e-01	1.0000e+00	1	4	3082	21095	20.0%	12.75%	PIP
MA0511.1.RUNX2	4.9568e-01	1.0000e+00	2	3	7535	16642	40.0%	31.17%	FAIM3,KAT2A,HSPB9
MA0484.1.HNF4G	5.0038e-01	1.0000e+00	2	3	7591	16586	40.0%	31.4%	EGR2,FAIM3
MA0142.1.Pou5f1::Sox2	5.0816e-01	1.0000e+00	2	3	7684	16493	40.0%	31.78%	PIP,DHRS9
MA0112.2.ESR1	5.0858e-01	1.0000e+00	2	3	7689	16488	40.0%	31.8%	FAIM3,DHRS9
MA0163.1.PLAG1	5.1520e-01	1.0000e+00	3	2	12284	11893	60.0%	50.81%	FAIM3,DHRS9,KAT2A,HSPB9
MA0483.1.Gfi1b	5.1823e-01	1.0000e+00	2	3	7805	16372	40.0%	32.28%	FAIM3,KAT2A,HSPB9
MA0117.1.Mafb	5.1836e-01	1.0000e+00	1	4	3286	20891	20.0%	13.59%	FAIM3
MA0099.2.JUN::FOS	5.1997e-01	1.0000e+00	1	4	3300	20877	20.0%	13.65%	EGR2
MA0506.1.NRF1	5.2047e-01	1.0000e+00	2	3	7832	16345	40.0%	32.39%	FAIM3,KAT2A,HSPB9
MA0527.1.ZBTB33	5.2158e-01	1.0000e+00	1	4	3314	20863	20.0%	13.71%	KAT2A,HSPB9
MA0463.1.Bcl6	5.2336e-01	1.0000e+00	2	3	7867	16310	40.0%	32.54%	EGR2,PIP
MA0024.2.E2F1	5.2542e-01	1.0000e+00	2	3	7892	16285	40.0%	32.64%	EGR2,KAT2A,HSPB9
MA0474.1.Erg	5.3169e-01	1.0000e+00	3	2	12497	11680	60.0%	51.69%	EGR2,PIP,DHRS9
MA0598.1.EHF	5.3216e-01	1.0000e+00	3	2	12503	11674	60.0%	51.71%	EGR2,PIP,DHRS9
MA0074.1.RXRA::VDR	5.3395e-01	1.0000e+00	1	4	3423	20754	20.0%	14.16%	FAIM3
MA0070.1.PBX1	5.4638e-01	1.0000e+00	1	4	3535	20642	20.0%	14.62%	PIP
MA0513.1.SMAD2::SMAD3::SMAD4	5.4712e-01	1.0000e+00	2	3	8157	16020	40.0%	33.74%	EGR2,KAT2A,HSPB9
MA0517.1.STAT2::STAT1	5.4722e-01	1.0000e+00	3	2	12698	11479	60.0%	52.52%	EGR2,PIP,DHRS9
MA0080.3.Spi1	5.5323e-01	1.0000e+00	3	2	12776	11401	60.0%	52.84%	EGR2,PIP,DHRS9
MA0078.1.Sox17	5.5694e-01	1.0000e+00	1	4	3632	20545	20.0%	15.02%	PIP
MA0077.1.SOX9	5.6380e-01	1.0000e+00	1	4	3696	20481	20.0%	15.29%	DHRS9
MA0091.1.TAL1::TCF3	5.6983e-01	1.0000e+00	1	4	3753	20424	20.0%	15.52%	DHRS9
MA0103.2.ZEB1	5.7067e-01	1.0000e+00	2	3	8450	15727	40.0%	34.95%	PIP,KAT2A,HSPB9
MA0073.1.RREB1	5.8262e-01	1.0000e+00	3	2	13159	11018	60.0%	54.43%	EGR2,PIP,KAT2A,HSPB9
MA0470.1.E2F4	5.8545e-01	1.0000e+00	2	3	8637	15540	40.0%	35.72%	EGR2,KAT2A,HSPB9
MA0158.1.HOXA5	6.0170e-01	1.0000e+00	1	4	4065	20112	20.0%	16.81%	KAT2A,HSPB9
MA0072.1.RORA_2	6.0505e-01	1.0000e+00	1	4	4099	20078	20.0%	16.95%	PIP
MA0122.1.Nkx3-2	6.0574e-01	1.0000e+00	1	4	4106	20071	20.0%	16.98%	KAT2A,HSPB9
MA0108.2.TBP	6.0584e-01	1.0000e+00	1	4	4107	20070	20.0%	16.99%	PIP
MA0042.1.FOXI1	6.1008e-01	1.0000e+00	2	3	8955	15222	40.0%	37.04%	EGR2,PIP
MA0147.2.Myc	6.1873e-01	1.0000e+00	1	4	4240	19937	20.0%	17.54%	DHRS9
MA0088.1.znf143	6.1914e-01	1.0000e+00	2	3	9074	15103	40.0%	37.53%	PIP,FAIM3
MA0133.1.BRCA1	6.2791e-01	1.0000e+00	1	4	4337	19840	20.0%	17.94%	KAT2A,HSPB9
MA0155.1.INSM1	6.3220e-01	1.0000e+00	2	3	9248	14929	40.0%	38.25%	EGR2,KAT2A,HSPB9
MA0462.1.BATF::JUN	6.3811e-01	1.0000e+00	1	4	4447	19730	20.0%	18.39%	EGR2
MA0492.1.JUND.var.2	6.4656e-01	1.0000e+00	1	4	4540	19637	20.0%	18.78%	DHRS9
MA0058.2.MAX	6.5015e-01	1.0000e+00	1	4	4580	19597	20.0%	18.94%	DHRS9
MA0501.1.NFE2::MAF	6.5059e-01	1.0000e+00	1	4	4585	19592	20.0%	18.96%	EGR2
MA0467.1.Crx	6.5237e-01	1.0000e+00	1	4	4605	19572	20.0%	19.05%	FAIM3
MA0473.1.ELF1	6.5351e-01	1.0000e+00	2	3	9538	14639	40.0%	39.45%	PIP,DHRS9
MA0150.2.Nfe2l2	6.5379e-01	1.0000e+00	1	4	4621	19556	20.0%	19.11%	EGR2
MA0482.1.Gata4	6.7130e-01	1.0000e+00	1	4	4823	19354	20.0%	19.95%	FAIM3
MA0036.2.GATA2	6.7511e-01	1.0000e+00	1	4	4868	19309	20.0%	20.13%	FAIM3
MA0115.1.NR1H2::RXRA	6.7770e-01	1.0000e+00	1	4	4899	19278	20.0%	20.26%	FAIM3
MA0060.2.NFYA	6.8442e-01	1.0000e+00	1	4	4980	19197	20.0%	20.6%	PIP
MA0502.1.NFYB	6.8891e-01	1.0000e+00	1	4	5035	19142	20.0%	20.83%	FAIM3
MA0475.1.FLI1	6.8983e-01	1.0000e+00	2	3	10053	14124	40.0%	41.58%	EGR2,DHRS9
MA0479.1.FOXH1	6.9062e-01	1.0000e+00	1	4	5056	19121	20.0%	20.91%	PIP
MA0083.2.SRF	6.9878e-01	1.0000e+00	1	4	5158	19019	20.0%	21.33%	EGR2
MA0525.1.TP63	7.0020e-01	1.0000e+00	1	4	5176	19001	20.0%	21.41%	EGR2
MA0035.3.Gata1	7.0091e-01	1.0000e+00	1	4	5185	18992	20.0%	21.45%	FAIM3
MA0124.1.NKX3-1	7.0319e-01	1.0000e+00	1	4	5214	18963	20.0%	21.57%	FAIM3
MA0514.1.Sox3	7.0772e-01	1.0000e+00	2	3	10318	13859	40.0%	42.68%	EGR2,FAIM3
MA0101.1.REL	7.0816e-01	1.0000e+00	1	4	5278	18899	20.0%	21.83%	EGR2
MA0481.1.FOXP1	7.0837e-01	1.0000e+00	3	2	14872	9305	60.0%	61.51%	EGR2,PIP,KAT2A,HSPB9
MA0100.2.Myb	7.1093e-01	1.0000e+00	1	4	5314	18863	20.0%	21.98%	DHRS9
MA0031.1.FOXD1	7.1353e-01	1.0000e+00	1	4	5348	18829	20.0%	22.12%	PIP
MA0029.1.Mecom	7.2246e-01	1.0000e+00	1	4	5467	18710	20.0%	22.61%	KAT2A,HSPB9
MA0093.2.USF1	7.2608e-01	1.0000e+00	1	4	5516	18661	20.0%	22.82%	DHRS9
MA0596.1.SREBF2	7.2725e-01	1.0000e+00	1	4	5532	18645	20.0%	22.88%	PIP
MA0030.1.FOXF2	7.3111e-01	1.0000e+00	1	4	5585	18592	20.0%	23.1%	PIP
MA0524.1.TFAP2C	7.3355e-01	1.0000e+00	2	3	10716	13461	40.0%	44.32%	EGR2,FAIM3
MA0052.2.MEF2A	7.3424e-01	1.0000e+00	2	3	10727	13450	40.0%	44.37%	EGR2,PIP
MA0595.1.SREBF1	7.3606e-01	1.0000e+00	1	4	5654	18523	20.0%	23.39%	EGR2
MA0062.2.GABPA	7.3684e-01	1.0000e+00	1	4	5665	18512	20.0%	23.43%	FAIM3
MA0038.1.Gfi1	7.3868e-01	1.0000e+00	1	4	5691	18486	20.0%	23.54%	PIP
MA0107.1.RELA	7.4657e-01	1.0000e+00	1	4	5804	18373	20.0%	24.01%	EGR2
MA0007.2.AR	7.4671e-01	1.0000e+00	1	4	5806	18371	20.0%	24.01%	PIP
MA0526.1.USF2	7.5251e-01	1.0000e+00	1	4	5891	18286	20.0%	24.37%	DHRS9
MA0087.1.Sox5	7.5621e-01	1.0000e+00	1	4	5946	18231	20.0%	24.59%	DHRS9
MA0159.1.RXR::RAR_DR5	7.5728e-01	1.0000e+00	1	4	5962	18215	20.0%	24.66%	KAT2A,HSPB9
MA0503.1.Nkx2-5.var.2	7.5921e-01	1.0000e+00	1	4	5991	18186	20.0%	24.78%	EGR2
MA0258.2.ESR2	7.6614e-01	1.0000e+00	1	4	6097	18080	20.0%	25.22%	FAIM3
MA0152.1.NFATC2	7.7625e-01	1.0000e+00	1	4	6256	17921	20.0%	25.88%	DHRS9
MA0469.1.E2F3	7.7929e-01	1.0000e+00	2	3	11477	12700	40.0%	47.47%	FAIM3,KAT2A,HSPB9
MA0160.1.NR4A2	7.7978e-01	1.0000e+00	1	4	6313	17864	20.0%	26.11%	PIP
MA0111.1.Spz1	7.9124e-01	1.0000e+00	1	4	6503	17674	20.0%	26.9%	FAIM3
MA0136.1.ELF5	8.0665e-01	1.0000e+00	1	4	6772	17405	20.0%	28.01%	PIP
MA0493.1.Klf1	8.0784e-01	1.0000e+00	2	3	11999	12178	40.0%	49.63%	DHRS9,KAT2A,HSPB9
MA0510.1.RFX5	8.0980e-01	1.0000e+00	1	4	6829	17348	20.0%	28.25%	FAIM3
MA0599.1.KLF5	8.1103e-01	1.0000e+00	3	2	16467	7710	60.0%	68.11%	EGR2,FAIM3,KAT2A,HSPB9
MA0156.1.FEV	8.1936e-01	1.0000e+00	1	4	7007	17170	20.0%	28.98%	PIP
MA0497.1.MEF2C	8.1958e-01	1.0000e+00	2	3	12227	11950	40.0%	50.57%	EGR2,PIP
MA0138.2.REST	8.2827e-01	1.0000e+00	1	4	7180	16997	20.0%	29.7%	FAIM3
MA0461.1.Atoh1	8.3664e-01	1.0000e+00	1	4	7349	16828	20.0%	30.4%	DHRS9
MA0146.2.Zfx	8.4056e-01	1.0000e+00	2	3	12658	11519	40.0%	52.36%	FAIM3,KAT2A,HSPB9
MA0507.1.POU2F2	8.4300e-01	1.0000e+00	1	4	7482	16695	20.0%	30.95%	PIP
MA0472.1.EGR2	8.5276e-01	1.0000e+00	2	3	12925	11252	40.0%	53.46%	EGR2,DHRS9
MA0114.2.HNF4A	8.5423e-01	1.0000e+00	1	4	7728	16449	20.0%	31.96%	FAIM3
MA0148.3.FOXA1	8.6864e-01	1.0000e+00	1	4	8067	16110	20.0%	33.37%	PIP
MA0144.2.STAT3	8.7366e-01	1.0000e+00	1	4	8192	15985	20.0%	33.88%	PIP
MA0130.1.ZNF354C	8.7523e-01	1.0000e+00	1	4	8232	15945	20.0%	34.05%	EGR2
MA0593.1.FOXP2	8.7767e-01	1.0000e+00	1	4	8295	15882	20.0%	34.31%	EGR2
MA0516.1.SP2	8.7870e-01	1.0000e+00	3	2	17742	6435	60.0%	73.38%	EGR2,DHRS9,KAT2A,HSPB9
MA0139.1.CTCF	8.8452e-01	1.0000e+00	1	4	8477	15700	20.0%	35.06%	KAT2A,HSPB9
MA0014.2.PAX5	8.8580e-01	1.0000e+00	1	4	8512	15665	20.0%	35.21%	DHRS9
MA0512.1.Rxra	8.8986e-01	1.0000e+00	1	4	8625	15552	20.0%	35.67%	EGR2
MA0079.3.SP1	8.9425e-01	1.0000e+00	3	2	18082	6095	60.0%	74.79%	EGR2,DHRS9,KAT2A,HSPB9
MA0154.2.EBF1	9.2540e-01	1.0000e+00	1	4	9791	14386	20.0%	40.5%	KAT2A,HSPB9
MA0039.2.Klf4	9.2858e-01	1.0000e+00	2	3	15031	9146	40.0%	62.17%	EGR2,DHRS9
MA0068.1.Pax4	9.3093e-01	1.0000e+00	1	4	10011	14166	20.0%	41.41%	KAT2A,HSPB9
MA0065.2.PPARG::RXRA	9.3317e-01	1.0000e+00	1	4	10104	14073	20.0%	41.79%	FAIM3
MA0162.2.EGR1	9.3773e-01	1.0000e+00	2	3	15375	8802	40.0%	63.59%	EGR2,KAT2A,HSPB9
MA0508.1.PRDM1	9.7677e-01	1.0000e+00	1	4	12785	11392	20.0%	52.88%	DHRS9
MA0043.1.HLF	1.0000e+00	1.0000e+00	0	5	2836	21341	0.0%	11.73%	
MA0153.1.HNF1B	1.0000e+00	1.0000e+00	0	5	4711	19466	0.0%	19.49%	
MA0046.1.HNF1A	1.0000e+00	1.0000e+00	0	5	6193	17984	0.0%	25.62%	
MA0109.1.Hltf	1.0000e+00	1.0000e+00	0	5	3986	20191	0.0%	16.49%	
MA0047.2.Foxa2	1.0000e+00	1.0000e+00	0	5	7311	16866	0.0%	30.24%	
MA0037.2.GATA3	1.0000e+00	1.0000e+00	0	5	4961	19216	0.0%	20.52%	
MA0164.1.Nr2e3	1.0000e+00	1.0000e+00	0	5	2150	22027	0.0%	8.89%	
MA0480.1.Foxo1	1.0000e+00	1.0000e+00	0	5	7654	16523	0.0%	31.66%	
MA0465.1.CDX2	1.0000e+00	1.0000e+00	0	5	6284	17893	0.0%	25.99%	
MA0504.1.NR2C2	1.0000e+00	1.0000e+00	0	5	10312	13865	0.0%	42.65%	
MA0071.1.RORA_1	1.0000e+00	1.0000e+00	0	5	4507	19670	0.0%	18.64%	
MA0059.1.MYC::MAX	1.0000e+00	1.0000e+00	0	5	3261	20916	0.0%	13.49%	
MA0157.1.FOXO3	1.0000e+00	1.0000e+00	0	5	6837	17340	0.0%	28.28%	
MA0032.1.FOXC1	1.0000e+00	1.0000e+00	0	5	1248	22929	0.0%	5.16%	
MA0102.3.CEBPA	1.0000e+00	1.0000e+00	0	5	5112	19065	0.0%	21.14%	
MA0028.1.ELK1	1.0000e+00	1.0000e+00	0	5	4149	20028	0.0%	17.16%	
MA0141.2.Esrrb	1.0000e+00	1.0000e+00	0	5	6075	18102	0.0%	25.13%	
MA0149.1.EWSR1-FLI1	1.0000e+00	1.0000e+00	0	5	14828	9349	0.0%	61.33%	
MA0592.1.ESRRA	1.0000e+00	1.0000e+00	0	5	6182	17995	0.0%	25.57%	
MA0505.1.Nr5a2	1.0000e+00	1.0000e+00	0	5	7000	17177	0.0%	28.95%	
MA0066.1.PPARG	1.0000e+00	1.0000e+00	0	5	4460	19717	0.0%	18.45%	
MA0600.1.RFX2	1.0000e+00	1.0000e+00	0	5	4998	19179	0.0%	20.67%	
MA0125.1.Nobox	1.0000e+00	1.0000e+00	0	5	3371	20806	0.0%	13.94%	
MA0104.3.Mycn	1.0000e+00	1.0000e+00	0	5	3136	21041	0.0%	12.97%	
MA0466.1.CEBPB	1.0000e+00	1.0000e+00	0	5	6611	17566	0.0%	27.34%	
MA0131.1.HINFP	1.0000e+00	1.0000e+00	0	5	1256	22921	0.0%	5.2%	
MA0009.1.T	1.0000e+00	1.0000e+00	0	5	3685	20492	0.0%	15.24%	
MA0523.1.TCF7L2	1.0000e+00	1.0000e+00	0	5	6470	17707	0.0%	26.76%	
MA0594.1.Hoxa9	1.0000e+00	1.0000e+00	0	5	4068	20109	0.0%	16.83%	
MA0145.2.Tcfcp2l1	1.0000e+00	1.0000e+00	0	5	6582	17595	0.0%	27.22%	
MA0027.1.En1	1.0000e+00	1.0000e+00	0	5	4476	19701	0.0%	18.51%	
MA0090.1.TEAD1	1.0000e+00	1.0000e+00	0	5	5512	18665	0.0%	22.8%	
MA0485.1.Hoxc9	1.0000e+00	1.0000e+00	0	5	4479	19698	0.0%	18.53%	
MA0084.1.SRY	1.0000e+00	1.0000e+00	0	5	6174	18003	0.0%	25.54%	
MA0017.1.NR2F1	1.0000e+00	1.0000e+00	0	5	6405	17772	0.0%	26.49%	
MA0004.1.Arnt	1.0000e+00	1.0000e+00	0	5	4247	19930	0.0%	17.57%	
MA0259.1.HIF1A::ARNT	1.0000e+00	1.0000e+00	0	5	1593	22584	0.0%	6.59%	
MA0464.1.Bhlhe40	1.0000e+00	1.0000e+00	0	5	4579	19598	0.0%	18.94%	
MA0025.1.NFIL3	1.0000e+00	1.0000e+00	0	5	3195	20982	0.0%	13.22%	
MA0006.1.Arnt::Ahr	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
MA0056.1.MZF1_1-4	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
MA0075.1.Prrx2	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
MA0089.1.NFE2L1::MafG	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
MA0132.1.Pdx1	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
MA0161.1.NFIC	1.0000e+00	1.0000e+00	0	5	0	24177	0.0%	0.0%	
