FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0116.1.Zfp423	9.8946e-02	9.7895e-01	2	3	946	7544	40.0%	11.14%	FAIM3,DHRS9
MA0143.3.Sox2	1.0028e-01	9.7895e-01	3	2	2095	6395	60.0%	24.68%	EGR2,FAIM3,DHRS9
MA0527.1.ZBTB33	1.0965e-01	1.0000e+00	1	4	194	8296	20.0%	2.29%	KAT2A,HSPB9
MA0081.1.SPIB	1.2543e-01	1.0000e+00	3	2	2289	6201	60.0%	26.96%	PIP,FAIM3,DHRS9
MA0106.2.TP53	1.2807e-01	1.0000e+00	2	3	1097	7393	40.0%	12.92%	EGR2,FAIM3
MA0067.1.Pax2	1.3248e-01	1.0000e+00	1	4	237	8253	20.0%	2.79%	EGR2
MA0478.1.FOSL2	1.3422e-01	1.0000e+00	3	2	2352	6138	60.0%	27.7%	EGR2,PIP,KAT2A,HSPB9
MA0599.1.KLF5	1.3550e-01	1.0000e+00	3	2	2361	6129	60.0%	27.81%	EGR2,FAIM3,KAT2A,HSPB9
MA0469.1.E2F3	1.5225e-01	1.0000e+00	2	3	1214	7276	40.0%	14.3%	FAIM3,KAT2A,HSPB9
MA0491.1.JUND	1.5608e-01	1.0000e+00	2	3	1232	7258	40.0%	14.51%	EGR2,PIP
MA0477.1.FOSL1	1.6274e-01	1.0000e+00	2	3	1263	7227	40.0%	14.88%	EGR2,PIP
MA0597.1.THAP1	1.6404e-01	1.0000e+00	2	3	1269	7221	40.0%	14.95%	FAIM3,DHRS9
MA0516.1.SP2	1.6450e-01	1.0000e+00	3	2	2555	5935	60.0%	30.09%	EGR2,DHRS9,KAT2A,HSPB9
MA0490.1.JUNB	1.9126e-01	1.0000e+00	2	3	1392	7098	40.0%	16.4%	EGR2,PIP
MA0098.2.Ets1	1.9460e-01	1.0000e+00	3	2	2740	5750	60.0%	32.27%	EGR2,PIP,DHRS9
MA0496.1.MAFK	1.9561e-01	1.0000e+00	3	2	2746	5744	60.0%	32.34%	FAIM3,DHRS9,KAT2A,HSPB9
MA0476.1.FOS	1.9943e-01	1.0000e+00	2	3	1428	7062	40.0%	16.82%	EGR2,PIP
MA0155.1.INSM1	2.1415e-01	1.0000e+00	2	3	1492	6998	40.0%	17.57%	EGR2,KAT2A,HSPB9
MA0489.1.JUN.var.2	2.2183e-01	1.0000e+00	2	3	1525	6965	40.0%	17.96%	EGR2,PIP
MA0079.3.SP1	2.3161e-01	1.0000e+00	3	2	2951	5539	60.0%	34.76%	EGR2,DHRS9,KAT2A,HSPB9
MA0095.2.YY1	2.3489e-01	1.0000e+00	3	2	2969	5521	60.0%	34.97%	PIP,DHRS9,KAT2A,HSPB9
MA0062.2.GABPA	2.3498e-01	1.0000e+00	1	4	442	8048	20.0%	5.21%	FAIM3
MA0112.2.ESR1	2.3499e-01	1.0000e+00	2	3	1581	6909	40.0%	18.62%	FAIM3,DHRS9
MA0442.1.SOX10	2.4496e-01	1.0000e+00	4	1	4604	3886	80.0%	54.23%	EGR2,FAIM3,DHRS9,KAT2A,HSPB9
MA0515.1.Sox6	2.4707e-01	1.0000e+00	3	2	3035	5455	60.0%	35.75%	EGR2,FAIM3,DHRS9
MA0019.1.Ddit3::Cebpa	2.5236e-01	1.0000e+00	2	3	1654	6836	40.0%	19.48%	PIP,KAT2A,HSPB9
MA0119.1.TLX1::NFIC	2.5356e-01	1.0000e+00	2	3	1659	6831	40.0%	19.54%	EGR2,DHRS9
MA0073.1.RREB1	2.5589e-01	1.0000e+00	3	2	3082	5408	60.0%	36.3%	EGR2,PIP,KAT2A,HSPB9
MA0524.1.TFAP2C	2.6221e-01	1.0000e+00	2	3	1695	6795	40.0%	19.96%	EGR2,FAIM3
MA0140.2.TAL1::GATA1	2.6414e-01	1.0000e+00	2	3	1703	6787	40.0%	20.06%	EGR2,KAT2A,HSPB9
MA0105.3.NFKB1	2.6946e-01	1.0000e+00	2	3	1725	6765	40.0%	20.32%	EGR2,PIP
MA0117.1.Mafb	2.6996e-01	1.0000e+00	1	4	517	7973	20.0%	6.09%	FAIM3
MA0472.1.EGR2	2.7358e-01	1.0000e+00	2	3	1742	6748	40.0%	20.52%	EGR2,DHRS9
MA0598.1.EHF	2.8480e-01	1.0000e+00	3	2	3232	5258	60.0%	38.07%	EGR2,PIP,DHRS9
MA0092.1.Hand1::Tcfe2a	2.8795e-01	1.0000e+00	2	3	1801	6689	40.0%	21.21%	EGR2,FAIM3
MA0162.2.EGR1	2.9553e-01	1.0000e+00	2	3	1832	6658	40.0%	21.58%	EGR2,KAT2A,HSPB9
MA0474.1.Erg	3.0005e-01	1.0000e+00	3	2	3309	5181	60.0%	38.98%	EGR2,PIP,DHRS9
MA0486.1.HSF1	3.1373e-01	1.0000e+00	2	3	1906	6584	40.0%	22.45%	PIP,KAT2A,HSPB9
MA0493.1.Klf1	3.2064e-01	1.0000e+00	2	3	1934	6556	40.0%	22.78%	DHRS9,KAT2A,HSPB9
MA0039.2.Klf4	3.2435e-01	1.0000e+00	2	3	1949	6541	40.0%	22.96%	EGR2,DHRS9
MA0509.1.Rfx1	3.4536e-01	1.0000e+00	1	4	689	7801	20.0%	8.12%	PIP
MA0018.2.CREB1	3.5246e-01	1.0000e+00	1	4	706	7784	20.0%	8.32%	EGR2
MA0146.2.Zfx	3.7842e-01	1.0000e+00	2	3	2167	6323	40.0%	25.52%	FAIM3,KAT2A,HSPB9
MA0494.1.Nr1h3::Rxra	3.7892e-01	1.0000e+00	2	3	2169	6321	40.0%	25.55%	EGR2,FAIM3
MA0475.1.FLI1	3.7967e-01	1.0000e+00	2	3	2172	6318	40.0%	25.58%	EGR2,DHRS9
MA0080.3.Spi1	3.8196e-01	1.0000e+00	3	2	3704	4786	60.0%	43.63%	EGR2,PIP,DHRS9
MA0484.1.HNF4G	3.8265e-01	1.0000e+00	2	3	2184	6306	40.0%	25.72%	EGR2,FAIM3
MA0103.2.ZEB1	3.9852e-01	1.0000e+00	2	3	2248	6242	40.0%	26.48%	PIP,KAT2A,HSPB9
MA0088.1.znf143	4.1189e-01	1.0000e+00	2	3	2302	6188	40.0%	27.11%	PIP,FAIM3
MA0473.1.ELF1	4.1189e-01	1.0000e+00	2	3	2302	6188	40.0%	27.11%	PIP,DHRS9
MA0041.1.Foxd3	4.1941e-01	1.0000e+00	4	1	5478	3012	80.0%	64.52%	EGR2,PIP,DHRS9,KAT2A,HSPB9
MA0513.1.SMAD2::SMAD3::SMAD4	4.2916e-01	1.0000e+00	2	3	2372	6118	40.0%	27.94%	EGR2,KAT2A,HSPB9
MA0151.1.ARID3A	4.3296e-01	1.0000e+00	4	1	5538	2952	80.0%	65.23%	EGR2,PIP,DHRS9,KAT2A,HSPB9
MA0137.3.STAT1	4.4218e-01	1.0000e+00	2	3	2425	6065	40.0%	28.56%	EGR2,PIP
MA0002.2.RUNX1	4.4291e-01	1.0000e+00	2	3	2428	6062	40.0%	28.6%	FAIM3,KAT2A,HSPB9
MA0519.1.Stat5a::Stat5b	4.4610e-01	1.0000e+00	2	3	2441	6049	40.0%	28.75%	PIP,DHRS9
MA0060.2.NFYA	4.6046e-01	1.0000e+00	1	4	985	7505	20.0%	11.6%	PIP
MA0074.1.RXRA::VDR	4.7221e-01	1.0000e+00	1	4	1018	7472	20.0%	11.99%	FAIM3
MA0051.1.IRF2	4.8208e-01	1.0000e+00	2	3	2589	5901	40.0%	30.49%	PIP,FAIM3
MA0101.1.REL	4.8341e-01	1.0000e+00	1	4	1050	7440	20.0%	12.37%	EGR2
MA0468.1.DUX4	4.8449e-01	1.0000e+00	2	3	2599	5891	40.0%	30.61%	PIP,DHRS9
MA0502.1.NFYB	4.9783e-01	1.0000e+00	1	4	1092	7398	20.0%	12.86%	FAIM3
MA0518.1.Stat4	4.9888e-01	1.0000e+00	2	3	2659	5831	40.0%	31.32%	PIP,FAIM3
MA0099.2.JUN::FOS	5.1159e-01	1.0000e+00	1	4	1133	7357	20.0%	13.35%	EGR2
MA0520.1.Stat6	5.1481e-01	1.0000e+00	2	3	2726	5764	40.0%	32.11%	PIP,DHRS9
MA0511.1.RUNX2	5.1717e-01	1.0000e+00	2	3	2736	5754	40.0%	32.23%	FAIM3,KAT2A,HSPB9
MA0069.1.Pax6	5.2666e-01	1.0000e+00	1	4	1179	7311	20.0%	13.89%	DHRS9
MA0463.1.Bcl6	5.3222e-01	1.0000e+00	2	3	2800	5690	40.0%	32.98%	EGR2,PIP
MA0139.1.CTCF	5.7206e-01	1.0000e+00	1	4	1325	7165	20.0%	15.61%	KAT2A,HSPB9
MA0107.1.RELA	5.7385e-01	1.0000e+00	1	4	1331	7159	20.0%	15.68%	EGR2
MA0063.1.Nkx2-5	5.8852e-01	1.0000e+00	1	4	1381	7109	20.0%	16.27%	DHRS9
MA0050.2.IRF1	5.8910e-01	1.0000e+00	4	1	6191	2299	80.0%	72.92%	EGR2,FAIM3,PIP,DHRS9
MA0122.1.Nkx3-2	6.0081e-01	1.0000e+00	1	4	1424	7066	20.0%	16.77%	KAT2A,HSPB9
MA0147.2.Myc	6.0279e-01	1.0000e+00	1	4	1431	7059	20.0%	16.86%	DHRS9
MA0159.1.RXR::RAR_DR5	6.0503e-01	1.0000e+00	1	4	1439	7051	20.0%	16.95%	KAT2A,HSPB9
MA0483.1.Gfi1b	6.0826e-01	1.0000e+00	2	3	3136	5354	40.0%	36.94%	FAIM3,KAT2A,HSPB9
MA0258.2.ESR2	6.0977e-01	1.0000e+00	1	4	1456	7034	20.0%	17.15%	FAIM3
MA0138.2.REST	6.1253e-01	1.0000e+00	1	4	1466	7024	20.0%	17.27%	FAIM3
MA0040.1.Foxq1	6.1478e-01	1.0000e+00	2	3	3166	5324	40.0%	37.29%	PIP,KAT2A,HSPB9
MA0525.1.TP63	6.1774e-01	1.0000e+00	1	4	1485	7005	20.0%	17.49%	EGR2
MA0133.1.BRCA1	6.2425e-01	1.0000e+00	1	4	1509	6981	20.0%	17.77%	KAT2A,HSPB9
MA0091.1.TAL1::TCF3	6.2666e-01	1.0000e+00	1	4	1518	6972	20.0%	17.88%	DHRS9
MA0510.1.RFX5	6.3066e-01	1.0000e+00	1	4	1533	6957	20.0%	18.06%	FAIM3
MA0517.1.STAT2::STAT1	6.3653e-01	1.0000e+00	3	2	4872	3618	60.0%	57.39%	EGR2,PIP,DHRS9
MA0115.1.NR1H2::RXRA	6.3751e-01	1.0000e+00	1	4	1559	6931	20.0%	18.36%	FAIM3
MA0093.2.USF1	6.5166e-01	1.0000e+00	1	4	1614	6876	20.0%	19.01%	DHRS9
MA0150.2.Nfe2l2	6.6068e-01	1.0000e+00	1	4	1650	6840	20.0%	19.43%	EGR2
MA0492.1.JUND.var.2	6.6854e-01	1.0000e+00	1	4	1682	6808	20.0%	19.81%	DHRS9
MA0070.1.PBX1	6.7792e-01	1.0000e+00	1	4	1721	6769	20.0%	20.27%	PIP
MA0078.1.Sox17	6.7840e-01	1.0000e+00	1	4	1723	6767	20.0%	20.29%	PIP
MA0503.1.Nkx2-5.var.2	6.8406e-01	1.0000e+00	1	4	1747	6743	20.0%	20.58%	EGR2
MA0467.1.Crx	6.9832e-01	1.0000e+00	1	4	1809	6681	20.0%	21.31%	FAIM3
MA0526.1.USF2	7.0236e-01	1.0000e+00	1	4	1827	6663	20.0%	21.52%	DHRS9
MA0501.1.NFE2::MAF	7.0856e-01	1.0000e+00	1	4	1855	6635	20.0%	21.85%	EGR2
MA0596.1.SREBF2	7.0943e-01	1.0000e+00	1	4	1859	6631	20.0%	21.9%	PIP
MA0100.2.Myb	7.1031e-01	1.0000e+00	1	4	1863	6627	20.0%	21.94%	DHRS9
MA0595.1.SREBF1	7.1336e-01	1.0000e+00	1	4	1877	6613	20.0%	22.11%	EGR2
MA0072.1.RORA_2	7.1573e-01	1.0000e+00	1	4	1888	6602	20.0%	22.24%	PIP
MA0058.2.MAX	7.1809e-01	1.0000e+00	1	4	1899	6591	20.0%	22.37%	DHRS9
MA0461.1.Atoh1	7.2297e-01	1.0000e+00	1	4	1922	6568	20.0%	22.64%	DHRS9
MA0158.1.HOXA5	7.2633e-01	1.0000e+00	1	4	1938	6552	20.0%	22.83%	KAT2A,HSPB9
MA0108.2.TBP	7.2716e-01	1.0000e+00	1	4	1942	6548	20.0%	22.87%	PIP
MA0077.1.SOX9	7.2862e-01	1.0000e+00	1	4	1949	6541	20.0%	22.96%	DHRS9
MA0135.1.Lhx3	7.3013e-01	1.0000e+00	2	3	3744	4746	40.0%	44.1%	DHRS9,KAT2A,HSPB9
MA0154.2.EBF1	7.3089e-01	1.0000e+00	1	4	1960	6530	20.0%	23.09%	KAT2A,HSPB9
MA0462.1.BATF::JUN	7.3130e-01	1.0000e+00	1	4	1962	6528	20.0%	23.11%	EGR2
MA0160.1.NR4A2	7.3336e-01	1.0000e+00	1	4	1972	6518	20.0%	23.23%	PIP
MA0111.1.Spz1	7.3923e-01	1.0000e+00	1	4	2001	6489	20.0%	23.57%	FAIM3
MA0033.1.FOXL1	7.4319e-01	1.0000e+00	2	3	3817	4673	40.0%	44.96%	FAIM3,KAT2A,HSPB9
MA0007.2.AR	7.6302e-01	1.0000e+00	1	4	2124	6366	20.0%	25.02%	PIP
MA0514.1.Sox3	7.6456e-01	1.0000e+00	2	3	3941	4549	40.0%	46.42%	EGR2,FAIM3
MA0038.1.Gfi1	7.6727e-01	1.0000e+00	1	4	2147	6343	20.0%	25.29%	PIP
MA0083.2.SRF	7.6727e-01	1.0000e+00	1	4	2147	6343	20.0%	25.29%	EGR2
MA0142.1.Pou5f1::Sox2	7.6841e-01	1.0000e+00	2	3	3964	4526	40.0%	46.69%	PIP,DHRS9
MA0114.2.HNF4A	7.7218e-01	1.0000e+00	1	4	2174	6316	20.0%	25.61%	FAIM3
MA0014.2.PAX5	7.7326e-01	1.0000e+00	1	4	2180	6310	20.0%	25.68%	DHRS9
MA0156.1.FEV	7.7983e-01	1.0000e+00	1	4	2217	6273	20.0%	26.11%	PIP
MA0482.1.Gata4	7.8123e-01	1.0000e+00	1	4	2225	6265	20.0%	26.21%	FAIM3
MA0479.1.FOXH1	7.9764e-01	1.0000e+00	1	4	2322	6168	20.0%	27.35%	PIP
MA0036.2.GATA2	8.0713e-01	1.0000e+00	1	4	2381	6109	20.0%	28.04%	FAIM3
MA0035.3.Gata1	8.1336e-01	1.0000e+00	1	4	2421	6069	20.0%	28.52%	FAIM3
MA0065.2.PPARG::RXRA	8.2592e-01	1.0000e+00	1	4	2505	5985	20.0%	29.51%	FAIM3
MA0042.1.FOXI1	8.2673e-01	1.0000e+00	2	3	4344	4146	40.0%	51.17%	EGR2,PIP
MA0031.1.FOXD1	8.3265e-01	1.0000e+00	1	4	2552	5938	20.0%	30.06%	PIP
MA0512.1.Rxra	8.3821e-01	1.0000e+00	1	4	2592	5898	20.0%	30.53%	EGR2
MA0124.1.NKX3-1	8.3917e-01	1.0000e+00	1	4	2599	5891	20.0%	30.61%	FAIM3
MA0136.1.ELF5	8.4066e-01	1.0000e+00	1	4	2610	5880	20.0%	30.74%	PIP
MA0030.1.FOXF2	8.4548e-01	1.0000e+00	1	4	2646	5844	20.0%	31.17%	PIP
MA0152.1.NFATC2	8.4680e-01	1.0000e+00	1	4	2656	5834	20.0%	31.28%	DHRS9
MA0029.1.Mecom	8.6407e-01	1.0000e+00	1	4	2794	5696	20.0%	32.91%	KAT2A,HSPB9
MA0481.1.FOXP1	8.6578e-01	1.0000e+00	3	2	6137	2353	60.0%	72.29%	EGR2,PIP,KAT2A,HSPB9
MA0144.2.STAT3	8.6796e-01	1.0000e+00	1	4	2827	5663	20.0%	33.3%	PIP
MA0130.1.ZNF354C	8.9099e-01	1.0000e+00	1	4	3040	5450	20.0%	35.81%	EGR2
MA0087.1.Sox5	8.9198e-01	1.0000e+00	1	4	3050	5440	20.0%	35.92%	DHRS9
MA0052.2.MEF2A	8.9675e-01	1.0000e+00	2	3	4925	3565	40.0%	58.01%	EGR2,PIP
MA0497.1.MEF2C	9.4194e-01	1.0000e+00	2	3	5459	3031	40.0%	64.3%	EGR2,PIP
MA0593.1.FOXP2	9.4676e-01	1.0000e+00	1	4	3768	4722	20.0%	44.38%	EGR2
MA0148.3.FOXA1	9.4870e-01	1.0000e+00	1	4	3803	4687	20.0%	44.79%	PIP
MA0507.1.POU2F2	9.5824e-01	1.0000e+00	1	4	3992	4498	20.0%	47.02%	PIP
MA0068.1.Pax4	9.5916e-01	1.0000e+00	1	4	4012	4478	20.0%	47.26%	KAT2A,HSPB9
MA0508.1.PRDM1	9.8214e-01	1.0000e+00	1	4	4695	3795	20.0%	55.3%	DHRS9
MA0017.1.NR2F1	1.0000e+00	1.0000e+00	0	5	1867	6623	0.0%	21.99%	
MA0004.1.Arnt	1.0000e+00	1.0000e+00	0	5	716	7774	0.0%	8.43%	
MA0006.1.Arnt::Ahr	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0009.1.T	1.0000e+00	1.0000e+00	0	5	1391	7099	0.0%	16.38%	
MA0025.1.NFIL3	1.0000e+00	1.0000e+00	0	5	1723	6767	0.0%	20.29%	
MA0027.1.En1	1.0000e+00	1.0000e+00	0	5	1777	6713	0.0%	20.93%	
MA0028.1.ELK1	1.0000e+00	1.0000e+00	0	5	295	8195	0.0%	3.47%	
MA0032.1.FOXC1	1.0000e+00	1.0000e+00	0	5	443	8047	0.0%	5.22%	
MA0037.2.GATA3	1.0000e+00	1.0000e+00	0	5	2332	6158	0.0%	27.47%	
MA0043.1.HLF	1.0000e+00	1.0000e+00	0	5	1179	7311	0.0%	13.89%	
MA0046.1.HNF1A	1.0000e+00	1.0000e+00	0	5	3161	5329	0.0%	37.23%	
MA0047.2.Foxa2	1.0000e+00	1.0000e+00	0	5	3502	4988	0.0%	41.25%	
MA0056.1.MZF1_1-4	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0059.1.MYC::MAX	1.0000e+00	1.0000e+00	0	5	805	7685	0.0%	9.48%	
MA0066.1.PPARG	1.0000e+00	1.0000e+00	0	5	1357	7133	0.0%	15.98%	
MA0071.1.RORA_1	1.0000e+00	1.0000e+00	0	5	1656	6834	0.0%	19.51%	
MA0075.1.Prrx2	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0084.1.SRY	1.0000e+00	1.0000e+00	0	5	3128	5362	0.0%	36.84%	
MA0089.1.NFE2L1::MafG	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0090.1.TEAD1	1.0000e+00	1.0000e+00	0	5	1839	6651	0.0%	21.66%	
MA0102.3.CEBPA	1.0000e+00	1.0000e+00	0	5	2340	6150	0.0%	27.56%	
MA0104.3.Mycn	1.0000e+00	1.0000e+00	0	5	490	8000	0.0%	5.77%	
MA0109.1.Hltf	1.0000e+00	1.0000e+00	0	5	2074	6416	0.0%	24.43%	
MA0125.1.Nobox	1.0000e+00	1.0000e+00	0	5	1679	6811	0.0%	19.78%	
MA0131.1.HINFP	1.0000e+00	1.0000e+00	0	5	105	8385	0.0%	1.24%	
MA0132.1.Pdx1	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0141.2.Esrrb	1.0000e+00	1.0000e+00	0	5	1754	6736	0.0%	20.66%	
MA0145.2.Tcfcp2l1	1.0000e+00	1.0000e+00	0	5	1180	7310	0.0%	13.9%	
MA0149.1.EWSR1-FLI1	1.0000e+00	1.0000e+00	0	5	3627	4863	0.0%	42.72%	
MA0153.1.HNF1B	1.0000e+00	1.0000e+00	0	5	2444	6046	0.0%	28.79%	
MA0157.1.FOXO3	1.0000e+00	1.0000e+00	0	5	2860	5630	0.0%	33.69%	
MA0161.1.NFIC	1.0000e+00	1.0000e+00	0	5	0	8490	0.0%	0.0%	
MA0164.1.Nr2e3	1.0000e+00	1.0000e+00	0	5	703	7787	0.0%	8.28%	
MA0259.1.HIF1A::ARNT	1.0000e+00	1.0000e+00	0	5	225	8265	0.0%	2.65%	
MA0464.1.Bhlhe40	1.0000e+00	1.0000e+00	0	5	1263	7227	0.0%	14.88%	
MA0465.1.CDX2	1.0000e+00	1.0000e+00	0	5	3358	5132	0.0%	39.55%	
MA0466.1.CEBPB	1.0000e+00	1.0000e+00	0	5	2907	5583	0.0%	34.24%	
MA0480.1.Foxo1	1.0000e+00	1.0000e+00	0	5	3195	5295	0.0%	37.63%	
MA0485.1.Hoxc9	1.0000e+00	1.0000e+00	0	5	2421	6069	0.0%	28.52%	
MA0504.1.NR2C2	1.0000e+00	1.0000e+00	0	5	1800	6690	0.0%	21.2%	
MA0505.1.Nr5a2	1.0000e+00	1.0000e+00	0	5	1935	6555	0.0%	22.79%	
MA0523.1.TCF7L2	1.0000e+00	1.0000e+00	0	5	2937	5553	0.0%	34.59%	
MA0592.1.ESRRA	1.0000e+00	1.0000e+00	0	5	1743	6747	0.0%	20.53%	
MA0594.1.Hoxa9	1.0000e+00	1.0000e+00	0	5	2161	6329	0.0%	25.45%	
MA0600.1.RFX2	1.0000e+00	1.0000e+00	0	5	1111	7379	0.0%	13.09%	
